forms_number,forms_text
2094,"ATUALIZAR ATIVIDADE | ATENDIMENTO AO PÚBLICO INTERNO;""AS DEMANDAS CHEGAM POR FORMULÁRIO PADRÃO NO TEAMS, E POSSUI COM CONTENDO COMO IDENTIFICADORES O NOME E A REGIONAL DO SOLICITANTE JUNTAMENTE COM A SUA SOLICITAÇÃO."
2022,"ATUALIZAR ATIVIDADE | ATENDIMENTO PRESENCIAL**;O OBJETIVO É DISPONIBILIZAR CONSULTIVOS AO CLIENTE JUNTO AOS ESPECIALISTAS E/OU ANALISTAS DO SEBRAE, DE MODO QUE POSSA SER ESCLARECIDO SUAS DÚVIDAS, PROPORCIONANDO MELHORES CONDIÇÕES PARA TOMADAS DE DECISÕES. OS CONSULTIVOS SE LIMITAM A 1 HORA GRATUITA."
2091,ATUALIZAR ATIVIDADE | AVALIAR PERFIL DE INSTAGRAM;AVALIDAR O PERFIL DO INSTAGRAM DO CLIENTE
2090,"ATUALIZAR ATIVIDADE | CADASTRO DE FORNECEDOR/PARCEIRO;CADASTRAR O PARCEIRO/FORNECEDOR QUE PRESTARÁ SERVIÇOS POR CONVÊNIO. PARA A CELEBRAÇÃO DO CONVÊNIO, SE FAZ NECESSÁRIO QUE O CADASTRO DO PARCEIRO/FORNECEDOR ESTEJA NO RM. QUANDO O MESMO NÃO ESTEJA, É COLETADO PELO GESTOR SOLICITANTE ATRAVÉS DE UMA FICHA CADATRAL E DEVOLVIDO A LOGISTICA QUE IRÁ REALIZAR O CADASTRO PARA ENTÃO O JURÍDICO REALIZAR A ELABORAÇÃO DO TERMO DE CONVÊNIO."
2089,"ATUALIZAR ATIVIDADE | CADASTRO DE PRESTAÇÃO DE CONTAS PARA PAGAMENTO;APÓS A REALIZAÇÃO DA PRESTAÇÃO DE CONTAS, É REALIZADO UMA VALIDAÇÃO PARA ENCAMINHAR PARA FINS DE PAGAMENTO, COM BASE NAS REGRAS DE SISTEMAS. A CONFERÊNCIA DAS INFORMAÇÕES REFERENTE A PRESTAÇÃO DE CONTAS, FICA DE RESPONSABILIDADE DO GESTOR CONTRATANTE. A UOP FICA RESPONSÁVEL POR CHECAR A CONFORMIDADE DA INFORMAÇÕES INSERIDAS NA PRESTAÇÃO DE CONTAS COM O CONTRATADO."
2088,"ATUALIZAR ATIVIDADE | CAPACITAÇÃO COLABORADOR;É SOLICITADO AO GESTOR DE EQUIPE A REALIZAR UMA AVALIAÇÃO COM SUA EQUIPE E REALIZAR UMA PROPOSITURA (PROPÔS-SE) DE DESENVOLVIMENTO PARA A EQUIPE. ESTA PROPOSITURA É ENVIADA A UGP, NA QUAL É LEVADA A DIRETORIA PARA VERIFICAÇÃO DA REAL NECESSIDADE DOS TREINAMENTOS QUE FORAM SUGERIDOS."
2087,"ATUALIZAR ATIVIDADE | CAPACITAÇÃO POR FORNECEDOR;A DEMANDA PARTE DO COLABORADOR DA UNIDADE. É ABERTO UM PROCESSO NO GEDOC, APROVADO, ENVIADO PARA UNIDADE DE AQUISIÇÕES PARA ELABORAÇÃO DO MAPA COMPARATIVO. APÓS A PRESTAÇÃO DO SERVIÇO É REALIZADO PELO FORNECEDOR A PRESTAÇÃO DE CONTAS, QUE APÓS VERIFICAÇÃO DA CONFORMIDADE É ENVIADO PARA PAGAMENTO NA UNIDADE DE FINANÇAS."
2086,"ATUALIZAR ATIVIDADE | CENTRAL DE ATENDIMENTO;A CENTRAL DE RELACIONAMENTO FUNCIONAM DE DOIS TIPOS, SENDO ELES:"
2085,"ATUALIZAR ATIVIDADE | COBRANÇA BANCÁRIA;OS PROCESSOS QUE GERAM RECEITAS, DEPOIS DE LANÇADO NO RM E EMITIDO A NOTA FISCAL (TERMINO DO SERVIÇO, EVENTO, MISSÃO E ETC), SÃO ENCAMINHADOS PARA A TESOURARIA PARA RECEBIMENTO, ONDE SERÁ ACOMPANHADO O RECEBIMENTO DO PAGAMENTO (QUANDO PARCELADO) E CASO JÁ TENHA SIDO QUITADO (A VISTA, BOLETO, PIX)."
2083,ATUALIZAR ATIVIDADE | CONFERÊNCIA DA NF;VALIDAR SE O VALOR COBRADO NO SERVIÇO CONFERE COM O SERVIÇO PRESTADO. UM PROCEDIMENTO DE VALIDAÇÃO.
2082,"ATUALIZAR ATIVIDADE | CONSULTORIA ONLINE;REALIZADO POR CONSULTORES CONTRATO POR TEMAS ESPECÍFICOS (FINANCIAS, DE MARKETING, ACESSO A MERCADO), NA QUAL É DISPONIBILIZADO PELA UNIDADE UM AGENDAMENTO NO SISTEMA O CLIENTE FAZ O ACESSO E AGENDA PARA O HORÁRIO AO SEU CRITÉRIO, E DEPOIS É ATENDIDO. POSSUI UMA EQUIPE DE SUPORTE QUE ENTRA EM CONTATO COM O CLIENTE PARA AUXILIÁ-LO."
2081,ATUALIZAR ATIVIDADE | CONSULTORIAS (GERENCIAIS E SEBRAETEC);SEMELHANTE AO ATENDIMENTO PRESENCIAL PORÉM DIRECIONADO A UMA CONSULTORIA A UM ITEM EM ESPECÍFICO.
2080,ATUALIZAR ATIVIDADE | CONTRATAÇÃO DE SEGUROS DE VIAGENS;CONTRATAÇÃO DE SEGURO INDIVIDUAL PARA PASSAGEIROS QUE SE DESTINARÃO A VIAGENS INSTITUCIONAIS
2079,"ATUALIZAR ATIVIDADE | CONVÊNIOS;É POR DEMANDA, NA QUAL AS INFORMAÇÕES CHEGAM PRONTAS POR MEIO DO JURÍDICO, COMO O TERMO DE CONVÊNIO. A ATIVIDADE EXECUTADA É LANÇAMENTO NO SISTEMA. QUANDO O PARCEIRO NÃO ESTAR CADASTRADO NO SISTEMA, RECEBE-SE UMA FICHA CADASTRADA DOS DADOS DESTE PARCEIRO PARA SER FEITO O CADASTRO, O JURÍDICO PRECISA PARA ELABORAR O CONTRATO. ESTA FICHA É COLETADA PELO GESTOR SOLICITANTE."
2078,"ATUALIZAR ATIVIDADE | CREDENCIAMENTO;CREDENCIAMENTO NÃO É UM PROCESSO SELETIVO (ASSIM COMO ACONTECE COMO CONTRATAÇÃO PARA COLABORADOR), É CARACTERIZADO COMO UM TIPO DE LICITAÇÃO. AS EMPRESAS SE INSCREVEM PARA PARTICIPAR DO PROCESSO, É REALIZADA ENTÃO UMA CONFERÊNCIA DOCUMENTAÇÃO DE ACORDO COM AS REGRAS ESTABELECIDA NO REGULAMENTO (NACIONAL). É UMA MODALIDADE DE LICITAÇÃO, DE INEXIGIBILIDADE. BASEIA-SE POR MEIO DE COMPROVAÇÃO TÉCNICA, REGRAS PRÉ-ESTABELECIDAS POR EDITAL DE CREDENCIAMENTO PUBLICADO, E CONSTRUÍDO CONFORME O REGULAMENTO DE LICITAÇÕES E CONTRATOS DO SEBRAE (NACIONAL), OS ESTADOS REPLICAM. POSSUI TODA FORMA QUE SERÁ REGULADO ESTA RELAÇÃO, COM OS FORNECEDORES QUE SE INSCREVEM COMPROVANDO SUA CAPACIDADE TÉCNICA NO MERCADO. NESTE PROCESSO É INSERIDO PELO CREDENCIADO OS DOCUMENTOS PESSOAIS DOS SÓCIOS (DIPLOMAS, TELEFONE, E-MAIL, E ETC.). SOMENTE QUEM OPERA OS CREDENCIAMENTOS QUE TERÃO ACESSO A ESTAS INFORMAÇÕES (SGF)."
2077,"ATUALIZAR ATIVIDADE | DESENVOLVER E MANTER METODOLOGIA/PRODUTO/SERVIÇO;A CRIAÇÃO DE PRODUTO/METODOLOGIA/SERVIÇO ESTÁ DIRETAMENTE LIGADA EM ATENDIMENTO A UMA DEMANDA DE MERCADO, OU UMA DEMANDA REGIONAL. E DIVULGADO A NECESSIDADE, E AQUELE CONSULTOR QUE POSSUI O KNOW-HOW NECESSÁRIO SERÁ SELECIONADO PARA REALIZAR O DESENVOLVIMENTO. APÓS REALIZADO A CONTRATAÇÃO, A CONSTRUÇÃO DA NOVA METODOLOGIA É REALIZADA EM CONJUNTO COM A UNIDADE DE SOLUÇÕES, NA QUAL IRÁ MONITORAR TODO PROCESSO DE DESENVOLVIMENTO, COMO TAMBÉM DE TODOS OS ELEMENTOS PARTICIPANTES DESTE NOVO PRODUTO/METODOLOGIA. APÓS FINALIZADO, É REALIZADO UMA AVALIAÇÃO INTERNA PARA VERIFICAR SE TUDO O QUE FOI DEMANDADO, FOI ATENDIDO."
2076,"ATUALIZAR ATIVIDADE | DESENVOLVIMENTO DAS AÇÕES DE INOVAÇÃO;DESENVOLVIMENTO DAS AÇÕES DE INOVAÇÃO PARA PROMOVER A GERAÇÃO E ACELERAÇÃO DE PEQUENOS NEG. INOVADORES, DISPONIBILIZANDO TECNOLOGIAS E ESTIMULANDO O ECOSSISTEMA DE INOVAÇÃO."
2075,"ATUALIZAR ATIVIDADE | DESENVOLVIMENTO PROFISSIONAL;GRADUAÇÃO E PÓS-GRADUAÇÃO E IDIOMAS. TEM A ABERTURA DO PROCESSO, E CADA EMPREGADO SE MANIFESTA, PORÉM PRECISA DA APROVAÇÃO DO GERENTE (GESTOR). O SEBRAE SUBSIDIA DE 50-80 POR CENTO DO CURSO AO EMPREGADO, NA QUAL DEVERÁ PRESTAR CONTAS PARA TER DIREITO AO REEMBOLSO. APÓS O PAGAMENTO DO BOLETO NO MÊS, É ENVIADO POR GEDOC O BOLETO COM O COMPROVANTE PARA REEMBOLSO."
2074,ATUALIZAR ATIVIDADE | DEVOLUÇÃO DE PAGAMENTO;A DEVOLUÇÃO SE DARÁ A PARTIR DE UM PROCEDIMENTO DE INTERRUPÇÃO DE PRESTAÇÃO DE SERVIÇO.
2021,"ATUALIZAR ATIVIDADE | EDUCAÇÃO EMPREENDEDOR**;DESENVOLVER COMPETÊNCIAS INTEGRADAS À CONSTRUÇÃO DE PROJETOS DE VIDA, COLABORANDO COM O DESENVOLVIMENTO INTEGRAL DE ESTUDANTES, ESTIMULANDO SEU PROTAGONISMO EM DIVERSAS FAIXAS ETÁRIAS, ATRAVÉS DE APERFEIÇOAMENTO E VALORIZAÇÃO PROFISSIONAL DE PROFESSORES E GESTORES."
2073,"ATUALIZAR ATIVIDADE | EDUCAÇÃO EMPREENDEDOR;DESENVOLVER COMPETÊNCIAS INTEGRADAS À CONSTRUÇÃO DE PROJETOS DE VIDA, COLABORANDO COM O DESENVOLVIMENTO INTEGRAL DE ESTUDANTES, ESTIMULANDO SEU PROTAGONISMO EM DIVERSAS FAIXAS ETÁRIAS, ATRAVÉS DE APERFEIÇOAMENTO E VALORIZAÇÃO PROFISSIONAL DE PROFESSORES E GESTORES."
2072,"ATUALIZAR ATIVIDADE | ELABORAÇÃO CARTA CONTRATO;DEPOIS DO ACEITE DO CREDENCIADO, INICIA-SE UMA ETAPA NA QUAL UMA EQUIPE ACESSA O RM E FAZ O PREENCHIMENTO DOS CAMPOS PARA O PREENCHIMENTO DA CARTA CONTRATO (DADOS RELATIVOS A CONTRATAÇÃO, INFORMAÇÃO DO SEBRAE E DO CREDENCIADO), AS INFORMAÇÕES DO CLIENTE ESTÁ DENTRO DA DEMANDA. SEMELHANTE A OS, CONTENDO UMA PREVISÃO ORÇAMENTÁRIA, UMA RESERVA PARA PAGAR O CONSULTOR, E NO RM (FINANCEIRO) OS DADOS BANCÁRIOS."
2071,"ATUALIZAR ATIVIDADE | ELABORAÇÃO DE CONTRATOS/TERMOS ADITIVOS/CONVÊNIOS;A FINALIDADE É A ELABORAÇÃO DOS INSTRUMENTOS: CONTRATOS/TERMOS ADITIVOS/CONVÊNIOS. TODA RELAÇÃO CONTRATUAL PASSA PELA ASSESSORIA JURÍDICA, DESDE CRIAÇÃO DE NOVOS CONTRATOS ATÉ MESMO ELABORAÇÃO DE MINUTA PADRÃO, PARA SER UTILIZADO POR OUTRAS UNIDADES."
2070,"ATUALIZAR ATIVIDADE | ENCERRAMENTO DE ESTÁGIO;O DESLIGAMENTO PODE OCORRER DE DUAS FORMAS. POR SOLICITAÇÃO DO PRÓPRIO ESTAGIÁRIO OU ENCERRAMENTO DO CONTRATO. QUANDO PARTE DO ESTAGIÁRIO, O MESMO ENVIA UM E-MAIL PARA O SEU GESTOR QUE POSTERIORMENTE ENCAMINHA PARA A UNIDADE DE GESTÃO DE PESSOAS (UGP). APÓS A UGP REALIZAR O DESLIGAMENTO, É COMUNICADO A UNIDADE DE TECNOLOGIA PARA REALIZAÇÃO DA REVOGAÇÃO DAS PERMISSÕES E PARA INATIVAR O USUÁRIO. CASO SEJA POR VENCIMENTO DE CONTRATO, A UGP INFORMA AO ESTAGIÁRIO E PARA SEU GESTOR, E NO ÚLTIMO DIA DO ESTÁGIO, É REALIZADO O DESLIGAMENTO COMO TAMBÉM REPASSADO A UNIDADE DE TECNOLOGIA PARA REVOGAR E INATIVAR O USUÁRIO. OS DOSSIÊS SÃO ARMAZENADOS POR NO MÁXIMO 2 ANOS, POIS COMO NÃO POSSUI VÍNCULO EMPREGATÍCIO NÃO PRECISA REALIZAR A GUARDA PERMANENTE. O DOSSIÊ DOS ESTAGIÁRIOS SÃO DE FORMA ELETRÔNICA E SERÁ DELETADO, PARA OS DOSSIÊ FÍSICO SERÁ TRITURADO, ISSO SE TRATANDO DO ESTÁGIO."
2069,"ATUALIZAR ATIVIDADE | ENVIO DE INFOMAÇÕES PARA O SEBRAE NACIONAL;ENVIO DE INFORMAÇÕES PARA INCLUSÃO NO PORTAL DA TRANSPARÊNCIA, E OUTRAS FINALIDADES."
2068,ATUALIZAR ATIVIDADE | ENVIO DE OBRIGATORIEDADE;ENVIO DAS OBRIGAÇÕES ACESSÓRIAS.
2067,"ATUALIZAR ATIVIDADE | FORMAÇÃO DE DOSSIÊ;PARA OS ESTÁGIOS, O DOSSIÊ SERÁ ELETRÔNICO E APÓS O TÉRMINO DO CONTRATO OU A PEDIDO DO ESTAGIÁRIO, EU DOSSIÊ DIGITAL PERMANECERÁ POR 2 ANOS A CONTAR DA DATA DE ENCERRAMENTO. POR NÃO POSSUIR VÍNCULO EMPREGATÍCIO O DOSSIÊ É DESCARTADO APÓS ESTE PERÍODO."
2066,"ATUALIZAR ATIVIDADE | GERIR O SITE DO SEBRAE (PUBLICAR, DESPUBLICAR CONTEÚDOS, MONITORAR FORMULÁRIOS DE CAPTAÇÃO DE LEADS, ETC);REALIZAR A GESTÃO (PUBLICAR, REMOVER, CRIAR FORMULÁRIOS PARA CAPTAÇÃO DE LEADS) DE CONTEÚDOS DOS SITES E LOJA VIRTUAL DA PLATAFORMA"
2065,"ATUALIZAR ATIVIDADE | GESTÃO DA CENTRAL DE SERVIÇOS;A EQUIPE REALIZA O SUPORTE JUNTO AO USUÁRIO, ATRAVÉS DE CHAMADOS REGISTRADOS NA PLATAFORMA GLPI, SEJA ESTE PARA ATENDER ALGUMA DEMANDA INTERNA COMO EXTERNA."
2064,ATUALIZAR ATIVIDADE | GESTÃO DAS APLICAÇÕES;REALIZAR A GESTÃO E SUPORTE AO USUÁRIO DAS APLICAÇÕES:
2063,"ATUALIZAR ATIVIDADE | GESTÃO DE ASO;É FEITO O ACOMPANHAMENTO PELA UGP, DOS ASOS QUE IRÃO VENCER NO MÊS SUBSEQUENTE. ENTÃO É ENCAMINHADO PARA OS COLABORADORES, SOLICITANDO A REALIZAÇÃO DA RENOVAÇÃO DA ASO (SESI), O SESI ENCAMINHA FISICAMENTE O ASO QUE POSTERIORMENTE É CADASTRADO O RM. O COLABORADOR RECEBE UMA CÓPIA DE SEU ASO. LANÇA O VENCIMENTO NO SISTEMA."
2062,ATUALIZAR ATIVIDADE | GESTÃO DE ATESTADO DE SAUDE;O COLABORADOR ENCAMINHA DE FORMA ELETRÔNICA OS ATESTADOS DE SAÚDE PARA A UGP QUE IRÁ REALIZAR O CADASTRO NO RM COMO TAMBÉM ENVIAR CÓPIA PARA O GESTOR DO COLABORADOR.
2061,"ATUALIZAR ATIVIDADE | GESTÃO DE CONTRATOS;ATIVIDADE COM FINALIDADE DE REALIZA TODA GESTÃO DOS CONTRATOS DE TI (CONTRATOS DE AQUISIÇÃO, CONTRATOS DE SERVIÇOS), COMO TAMBÉM MONITORAR OS CONTRATOS QUE ESTÃO PRESTE A VENCEREM E QUE SÃO DE RESPONSABILIDADE DA UNIDADE DE TECNOLOGIA DA INFORMAÇÃO."
2060,ATUALIZAR ATIVIDADE | GESTÃO DE CREDENCIAMENTO;A GESTÃO DO CREDENCIAMENTO CONSISTE EM MONITORAR AS PENDÊNCIAS DE DOCUMENTAÇÕES PARA A MANUTENÇÃO DA REGULARIDADE FISCAL DA EMPRESA.
2059,"ATUALIZAR ATIVIDADE | GESTÃO DE DESEMPENHO;APLICAÇÃO DE AVALIAÇÕES PERIÓDICA AOS COLABORADORES. FREQUÊNCIA, ANUALMENTE. AVALIAÇÃO 180. UMA VEZ FEITO A AVALIAÇÃO É REALIZADO O FEEDBACK AO COLABORADOR, REGISTRADO NO SISTEMA E DEPOIS É APRESENTADO AO COLABORADOR (APPUS)."
2058,"ATUALIZAR ATIVIDADE | GESTÃO DE DOCUMENTOS EXTERNOS;A UNIDADE DO GABINETE DO CDE E AUDITORIA INTERNA, RECEBE DOCUMENTOS EXTERNOS COMO OFÍCIOS E DIVERSAS SOLICITAÇÕES, SENDO TODAS ELAS REGISTRADAS NO GEDOC/FLUIG ENTRE OUTROS, PARA SUPRIR AS UNIDADES INTERNAS PARA DEVIDAS TRATATIVAS, COMO TAMBÉM RECEBEM SOLICITAÇÕES DO ÓRGÃOS DE CONTROLES E AUDITORIA EXTERNO, PARA ENVIO DE INFORMAÇÕES OU DADOS. TODAS AS SOLICITAÇÕES VEEM POR E-MAIL, DOCUMENTO FÍSICO E SISTEMAS. O CDE, CONSELHO FISCAL E DIREX SERÁ NOTIFICADA PELO GEDOC/FLUIG."
2057,"ATUALIZAR ATIVIDADE | GESTÃO DE DOCUMENTOS INTERNOS DO CONSELHO;SECRETARIA DO CONSELHO ESTADUAL ALÉM DAS INFORMAÇÕES PESSOAIS DOS CONSELHEIROS E DIRETORES, POSSUI ACESSO A TODOS OS DADOS QUE ESTÃO SUBMETIDOS AO CONSELHO PARA TOMADA DE DECISÕES. TODAS AS DECISÕES ESTRATÉGIA DO SEBRAE ESTÃO SUBMETIDAS A AVALIAÇÃO DO CDE E DELIBERAÇÃO DO CDE PARA QUE A DIRETORIA EXECUTE. PREVIAMENTE AS INFORMAÇÕES FINANCEIRAS, A CLIENTE E PARCEIROS DO SEBRAE, PASSAM PELA SECRETARIA GERAL, PARA QUE A SECRETARIA ENVIE ESTAS INFORMAÇÕES PARA A ANÁLISE DOS CONSELHEIROS QUANDO NECESSÁRIOS E APRESENTADA NAS REUNIÕES ORDINÁRIAS E EXTRAORDINÁRIA DO CDE. RECEBE TAMBÉM INFORMAÇÕES TRATADAS PELO SEBRAE/GO PARA TOMADAS DE DECISÃO DA ALTA DIREÇÃO. EXEMPLO, ATAS DE REUNIÕES DA DIRETORIA EXECUTIVA, TODAS SÃO SUBMETIDAS PARA O CDE PARA QUE OS CONSELHEIROS FAÇAM ANÁLISES PERIÓDICAS, PODENDO TER INFORMAÇÕES SIGILOSAS, RELACIONADO AO NEGÓCIO, COMO TAMBÉM A DADOS PESSOAIS."
2056,"ATUALIZAR ATIVIDADE | GESTÃO DE INFRAESTRUTURA (GERENCIAMENTO DE ATIVOS DE REDES, AQUISIÇÕES);PROCESSO DE GERENCIAMENTO DE ATIVOS DE REDE, SWITCH, PARTE ADMINISTRATIVA DOS SERVIDORES, REDE DE DADOS, INSTALAÇÃO/ATUALIZAÇÃO DOS S.O, TELECOMUNICAÇÃO, PLANEJAMENTO DE MONITORAMENTO DOS ATIVOS DE REDE, NOBREAK, ATUALIZAÇÃO DE ANTIVÍRUS, BACKUPS, GESTÃO DE OFFICE 365, E ENTRE OUTRAS ATIVIDADES."
2054,"ATUALIZAR ATIVIDADE | GESTÃO DE TRANSPORTE;DEMANDA VOLTADA AO COLABORADOR INTERNO, NA QUAL EXISTE UMA FROTA DE VEÍCULO QUE É DISPONIBILIZA PARA USO DE ATIVIDADES NO SEBRAE. E PARA USAR PRECISA DE DADOS MAIS COMPLETOS DO COLABORADOR (NOME, CPF, DADOS DA CNH). É CADASTRADO COMO USUÁRIO E É FEITO O CONTROLE DE VENCIMENTO DA CARTEIRA. SÃO VEÍCULO DE PEQUENO PORTE. SOMENTE COLABORADORES, DIRETORES, CONSELHEIROS HABILITADOS E MOTORISTAS TERCEIRIZADOS PODEM UTILIZAR OS VEÍCULOS PARA SERVIÇOS."
2053,"ATUALIZAR ATIVIDADE | GESTÃO OFICE 365 (O365);CONTROLE DAS CONTAS DE USUÁRIO, PERMISSÕES, AUXILIAR OS USUÁRIOS A CRIAR UM SITE NO SHAREPOINT."
2052,ATUALIZAR ATIVIDADE | INCLUSÃO EM ORGÃOS DE PROTEÇÃO AO CRÉDITO;A INCLUSÃO AOS ÓRGÃOS DE PROTEÇÃO AO CRÉDITO ACONTECE QUANDO POR VÁRIAS TENTATIVAS DE RECEBIMENTO NÃO TIVERAM ÊXITO.
2051,"ATUALIZAR ATIVIDADE | INFORMAR ACESSOS A SISTEMAS;EXISTE UM DOCUMENTO FORMAL DA TI. QUANDO O COLABORADOR É CONTRATADO, OU QUANDO O MESMO POR UMA PROMOÇÃO VENHA A SER REALOCADO DE UNIDADE, O GESTOR FICA RESPONSÁVEL POR SOLICITAR A LIBERAÇÃO OU A REVOGAÇÃO DE PERMISSÕES NOS SISTEMAS PARA A NOVA FUNÇÃO. É ABERTO UM CHAMADO (GLPI), ATRAVÉS DO E-MAIL."
2050,"ATUALIZAR ATIVIDADE | LANÇAMENTO A CAPACITAÇÃO PARA EVENTOS;O SEBRAE EM EVENTOS NA QUAL IRÁ CONTRIBUIR COM A CAPACITAÇÃO, COMO PALETRAS MINISTRADAS PELO PRÓPRIO SEBRAE, E COM EMISSÃO DE CERTIFICADO."
2049,"ATUALIZAR ATIVIDADE | LANÇAMENTOS FISCAIS;APURAÇÃO DOS IMPOSTOS ORIUNDOS AOS PROCESSOS DE PAGAMENTO, COMO TAMBÉM RESULTANTE DE TODO CADASTRO QUE ANTECEDE AO PAGAMENTO."
2047,"ATUALIZAR ATIVIDADE | LICITAÇÃO;O NÚCLEO DE LICITAÇÕES, VIA SISTEMA ELETRÔNICO DE DOCUMENTOS, RECEBE O PROCESSO E O ANALISA DE FORMA A IDENTIFICAR O OBJETO A SER LICITADO, BEM COMO SEU VALOR ESTIMADO."
2046,"ATUALIZAR ATIVIDADE | MONITORAMENTO DE REGULARIDADE;PROCESSO AUTOMATIZADO QUE VISA MONITORAR OS DOCUMENTOS COM IRREGULARIDADE FISCAL. SOMENTE CREDENCIADOS QUE ESTEJAM COM AS DOCUMENTAÇÕES DENTRO DO PRAZO DE VALIDADE, ESTARÃO APTOS A EXECUTAR SERVIÇOS. AQUELES QUE NÃO ESTEJAM APTOS SERÃO BLOQUEADOS ATÉ A REGULARIZAÇÃO, E NÃO RECEBERÃO MAIS DEMANDAS."
2045,"ATUALIZAR ATIVIDADE | MONITORAR OS DADOS DO RAIOX;FERRAMENTA UTILIZADA PARA MEDIR O GRAU DE MATURIDADE DOS CLIENTES NO MERCADO. POSSUI INTEGRAÇÃO COM O SAS, E DESTA FORMA É POSSÍVEL COMPARAR POR CNAE'S, OU SEJA, COMPARAR COM EMPRESAS DO MESMO SEGMENTO."
2044,"ATUALIZAR ATIVIDADE | NPS (NET PROMOTER SCORE);PESQUISA DE RECOMENDAÇÃO AO CLIENTE, NA QUAL É DISPARADO PELO SEBRAE NACIONAL AO CLIENTE SEMPRE NO FIM DE CADA ATENDIMENTO E O RESULTADO VOLTA PARA A UNIDADE DE ATENDIMENTO. A PESQUISA NÃO É ANÔNIMA, PODENDO SER IDENTIFICADO QUEM RESPONDEU. UTILIZA-SE O SOFTWARE BAINS. TODAS AS INFORMAÇÕES SERÃO EXPORTADAS PARA O QLIK SENSE. AS PESQUISAS SÃO REALIZADAS APENAS COM OS CLIENTES QUE CONSENTIRAM COM O TERMO LGPD."
2042,"ATUALIZAR ATIVIDADE | OUVIDORIA*;CANAL UTILIZADO PARA REGISTRO DE ALGUM FATO ILEGAL OU ANTIÉTICO, NA QUAL SERÁ UTILIZADO PARA TOMADA DE MEDIDAS CABÍVEIS. ABERTURA DE SINDICÂNCIAS. O CLIENTE PODERÁ SE IDENTIFICAR OU REALIZAR UMA DENÚNCIA DE FORMA ANÔNIMA."
2043,"ATUALIZAR ATIVIDADE | OUVIDORIA;CANAL UTILIZADO PARA REGISTRO DE ALGUM FATO ILEGAL OU ANTIÉTICO, NA QUAL SERÁ UTILIZADO PARA TOMADA DE MEDIDAS CABÍVEIS. ABERTURA DE SINDICÂNCIAS. O CLIENTE PODERÁ SE IDENTIFICAR OU REALIZAR UMA DENÚNCIA DE FORMA ANÔNIMA."
2026,"ATUALIZAR ATIVIDADE | PAGAMENTO DE COLABORADORES;A EFETIVAÇÃO DO PAGAMENTO DOS COLABORADORES, SE DARÁ APÓS A ANÁLISE DOS PROCESSOS DE PAGAMENTO, E APROVADO A LIBERAÇÃO DE PGAMENTO, SEGUINDO O FLUXO DE LIBERAÇÃO DE PAGAMENTO PELA DIRETORIA"
2025,"ATUALIZAR ATIVIDADE | PAGAMENTO DE FORNECEDORES;""O PROCESSO CHEGA COM OS CADASTROS DE PAGAMENTO, EM CADA UM POSSUI UMA REFERÊNCIA, QUE SERÁ INCLUÍDO NO RM, PARA JUNTAR TODOS OS PROCESSOS E ENVIAR AO BANCO. O ENVIO É MANUAL, E NÃO SE UTILIZA VAN. A REMESSA É GERADA NO RM, E INSERIDO NO BANCO DO BRASIL."
2041,"ATUALIZAR ATIVIDADE | POLÍTICAS PÚBLICAS;OBJETIVO É REALIZAR UM TRABALHO DE GOVERNANÇA, DESENVOLVENDO LÍDERES LOCAIS DO SETOR PÚBLICO, DIMINUIÇÃO DE TEMPO DE ABERTURA DE EMPRESA, TRABALHO DE LIDERANÇA, MAIS DE DESENVOLVIDO TERRITÓRIO PARA CRIAR UM AMBIENTE MAIS FAVORÁVEL PARA AS PEQUENAS EMPRESAS."
2023,"ATUALIZAR ATIVIDADE | PROCEDIMENTO DE BACKUP;REALIZAR CÓPIAS DE SEGURANÇA DE ARQUIVOS E SISTEMAS, GARANTINDO A DISPONIBILIDADE, CONFIABILIDADE E INTEGRIDADE DAS INFORMAÇÕES ARMAZENANDO"
2040,"ATUALIZAR ATIVIDADE | PROCESSOS DE SINDICÂNCIA;INSTRUÇÃO DO PROCESSO DE SINDICÂNCIA É UM INQUÉRITO ADMINISTRATIVO FEITO ANTES DO PROCESSO ADMINISTRATIVO DISCIPLINAR, PODENDO ACONTECER DE FORMA SIGILOSA OU PÚBLICO, TENDO UMA PESSOA CERTA A SER INVESTIGADA, OU NÃO"
2030,"ATUALIZAR ATIVIDADE | PROCESSOS JUDICIAIS;SÃO DE AÇÕES TRABALHISTAS NA QUAL É ACOMPANHADA POR TODO O DOSSIÊ DO COLABORADOR CONTENDO TODOS OS DOCUMENTOS QUE O COMPÕE. PARA OS PROCESSOS DE AÇÕES CÍVEIS MOVIDAS POR CLIENTES POSSUIRÁ A DOCUMENTAÇÃO REFERENTE A CONTRATAÇÃO INCLUINDO OS DADOS PESSOAIS DO CLIENTE, A SABER: CPF, RG, ENDEREÇO E E-MAIL."
